-25.0,-13.0,19.0,-21.0,-21.0,7.0,3.0,7.0,-21.0,-21.0
1144.0,1108.0,1280.0,1148.0,1044.0,1048.0,1316.0,1040.0,1028.0,1436.0
1428.0,1524.0,1943.0,1108.0,1533.0,1197.0,1592.0,1060.0,2422.0,1429.0
3154.0,1644.0,870.0,2588.0,2521.0,1603.0,3396.0,1513.0,1512.0,3404.0
2192.0,2552.0,2467.0,1688.0,1057.0,2419.0,2940.0,3316.0,2843.0,3329.0
3384.0,2979.0,3037.0,2742.0,3404.0,2126.0,3388.0,1586.0,1293.0,2742.0
1922.0,2372.0,1824.0,2668.0,2672.0,1431.0,2504.0,3404.0,1128.0,3396.0
3205.0,3400.0,2408.0,2037.0,3548.0,2445.0,3081.0,2900.0,2819.0,1800.0
2036.0,2986.0,2188.0,1726.0,3448.0,3488.0,3552.0,3404.0,2582.0,2950.0
2441.0,3310.0,3464.0,3460.0,3600.0,3196.0,3500.0,3252.0,3324.0,3304.0
2076.0,3456.0,2464.0,2923.0,3001.0,2989.0,3424.0,3488.0,2054.0,3428.0
2983.0,3427.0,3028.0,3540.0,3102.0,2463.0,2674.0,2827.0,3308.0,1875.0
2960.0,3030.0,2246.0,3182.0,3305.0,1922.0,3540.0,2717.0,2569.0,3461.0
3456.0,3471.0,3644.0,1824.0,3427.0,2031.0,2240.0,3516.0,3472.0,3548.0
2711.0,3568.0,3552.0,3229.0,2581.0,2751.0,2582.0,3540.0,2811.0,3423.0
1899.0,3396.0,1546.0,2587.0,2839.0,3074.0,2960.0,1882.0,3311.0,3221.0
